services,date,ride_status,source,destination,duration,ride_id,distance,ride_charge,misc_charge,total_fare,payment_method,timestamp,year,month,hour,day_of_week,is_weekend,peak_hour,time_slot,completed,source_cancel_rate,demand_zone,demand_intensity,service_cancel_rate,avg_speed_kmh,fare_per_km,distance_category,duration_category,fare_category
auto,2024-07-14,completed,subramanyapura yard,mahadevapura cut,33,RD5715018813644892,12.27,237.79,10.71,248.5,paytm,2024-07-14 16:52:24,2024,7,16,6,1,0,evening_rush,1,0.0,low_demand,0.98,0.1028,22.31,20.25,medium,long,premium
bike,2024-06-20,completed,avalahalli terrace,banaswadi pass,18,RD4639906875446252,6.15,67.75,3.11,70.86,paytm,2024-06-20 07:33:07,2024,6,7,3,0,0,morning_rush,1,0.3333,low_demand,1.02,0.1036,20.5,11.52,medium,moderate,budget
bike,2024-07-29,completed,hoodi cross,koramangala 8th block heights,21,RD7500973179985742,4.89,86.67,10.59,97.26,amazon pay,2024-07-29 00:58:49,2024,7,0,0,0,0,late_night,1,0.3333,high_demand,0.98,0.1036,13.97,19.89,short,moderate,standard
auto,2024-08-12,completed,agara way,rmv 2nd stage close,33,RD0505723034303696,12.09,222.07,4.49,226.56,qr scan,2024-08-12 11:37:01,2024,8,11,0,0,0,late_morning,1,0.0,medium_demand,1.05,0.1028,21.98,18.74,medium,long,premium
bike_lite,2024-08-04,completed,bagalur terrace,mysore road 3rd block,11,RD9447491041680655,4.4,38.77,5.11,43.88,qr scan,2024-08-04 16:44:42,2024,8,16,6,1,0,evening_rush,1,0.0,low_demand,0.98,0.0995,24.0,9.97,short,quick,budget
auto,2024-07-01,cancelled,ashok nagar 3rd block,sonnenahalli 3rd stage,9,RD7931327004750733,5.52,0.0,0.0,0.0,not_applicable,2024-07-01 00:12:29,2024,7,0,0,0,0,late_night,0,0.6667,low_demand,0.98,0.1028,36.8,0.0,medium,quick,cancelled
auto,2024-08-16,completed,kumaraswamy layout 5th stage,kadubeesanahalli layout,5,RD0762279203631942,1.5,49.56,9.1,58.66,paytm,2024-08-16 22:04:42,2024,8,22,4,0,0,night,1,0.0,high_demand,1.01,0.1028,18.0,39.11,short,quick,budget
auto,2024-07-05,completed,hosur road quarters,kanakapura commons,13,RD9233169395828172,1.5,83.55,2.08,85.63,paytm,2024-07-05 19:30:38,2024,7,19,4,0,1,evening_rush,1,0.0,medium_demand,0.99,0.1028,6.92,57.09,short,quick,standard
cab_economy,2024-08-02,completed,hrbr layout way,agrahara layout district,28,RD0495337907011062,6.0,184.01,10.01,194.02,paytm,2024-08-02 07:00:45,2024,8,7,4,0,0,morning_rush,1,0.0,high_demand,1.02,0.1074,12.86,32.34,medium,moderate,premium
bike_lite,2024-07-05,completed,kanaka nagar 5th block,attibele trail,24,RD8088604099104763,9.66,72.3,3.75,76.05,paytm,2024-07-05 20:01:16,2024,7,20,4,0,0,night,1,0.2,medium_demand,1.0,0.0995,24.15,7.87,medium,moderate,standard
bike,2024-07-17,completed,jakkasandra works,madiwala complex,16,RD0122421189899415,3.09,54.1,9.49,63.59,amazon pay,2024-07-17 17:41:00,2024,7,17,2,0,1,evening_rush,1,0.0,medium_demand,1.0,0.1036,11.59,20.58,short,moderate,budget
bike,2024-07-26,completed,nagwara commons,arekere zone,31,RD2792420104526013,7.97,77.78,4.35,82.13,qr scan,2024-07-26 21:46:17,2024,7,21,4,0,0,night,1,0.5,low_demand,1.0,0.1036,15.43,10.3,medium,long,standard
bike,2024-07-29,completed,dodda banaswadi zone,kadugodi plaza,23,RD3389654151666902,3.95,91.56,13.8,105.36,amazon pay,2024-07-29 18:50:22,2024,7,18,0,0,1,evening_rush,1,0.0,medium_demand,1.0,0.1036,10.3,26.67,short,moderate,standard
auto,2024-08-14,completed,sarjapur garden,avalahalli colony,31,RD2313860404323732,8.09,242.88,3.62,246.5,paytm,2024-08-14 08:57:26,2024,8,8,2,0,1,morning_rush,1,0.0,medium_demand,1.0,0.1028,15.66,30.47,medium,long,premium
auto,2024-07-21,completed,banaswadi lane,kr puram passage,11,RD5593313266913876,4.1,87.51,3.25,90.76,amazon pay,2024-07-21 22:45:49,2024,7,22,6,1,0,night,1,0.1667,high_demand,1.01,0.1028,22.36,22.14,short,quick,standard
cab_economy,2024-06-22,completed,nagarbhavi arcade,koramangala 4th block side,48,RD4178369927661086,8.05,459.6,2.95,462.55,amazon pay,2024-06-22 17:37:59,2024,6,17,5,1,1,evening_rush,1,0.0,medium_demand,1.0,0.1074,10.06,57.46,medium,long,premium
cab_economy,2024-07-15,completed,btm 2nd stage quarters,kasturi nagar arcade,19,RD6390509622523055,6.2,250.9,3.59,254.49,paytm,2024-07-15 04:55:22,2024,7,4,0,0,0,late_night,1,0.1,high_demand,1.0,0.1074,19.58,41.05,medium,moderate,premium
cab_economy,2024-07-01,completed,kodigehalli zone,mahadevapura fork,13,RD4375302523724695,2.41,162.34,1.69,164.03,qr scan,2024-07-01 17:17:52,2024,7,17,0,0,1,evening_rush,1,0.0,medium_demand,1.0,0.1074,11.12,68.06,short,quick,premium
cab_economy,2024-08-05,completed,kanaka nagar mews,banashankari pass,12,RD0201498094367948,6.69,160.67,22.04,182.71,paytm,2024-08-05 22:10:51,2024,8,22,0,0,0,night,1,0.1667,high_demand,1.01,0.1074,33.45,27.31,medium,quick,premium
bike,2024-07-14,completed,doddaballapur quarry,begur promenade,12,RD0077303163908328,2.15,38.95,5.52,44.47,gpay,2024-07-14 11:39:17,2024,7,11,6,1,0,late_morning,1,0.0,medium_demand,1.05,0.1036,10.75,20.68,short,quick,budget
bike,2024-06-17,completed,jakkasandra colony,kasturi nagar garden,5,RD9367928052237404,1.31,38.43,14.2,52.63,qr scan,2024-06-17 03:00:08,2024,6,3,0,0,0,late_night,1,0.0,low_demand,0.99,0.1036,15.72,40.18,short,quick,budget
auto,2024-07-13,completed,yelahanka 5th block,jakkur promenade,47,RD3212545979080381,17.14,296.61,5.52,302.13,amazon pay,2024-07-13 04:07:43,2024,7,4,5,1,0,late_night,1,0.0,medium_demand,1.0,0.1028,21.88,17.63,long,long,premium
bike,2024-07-19,completed,koramangala 6th block bridge,madiwala yard,38,RD6072429570692249,12.24,158.5,3.52,162.02,qr scan,2024-07-19 05:57:39,2024,7,5,4,0,0,late_night,1,0.25,medium_demand,1.01,0.1036,19.33,13.24,medium,long,premium
parcel,2024-07-01,completed,banaswadi bay,anjanapura promenade,5,RD2532925754131486,5.85,84.66,9.78,94.44,qr scan,2024-07-01 02:37:45,2024,7,2,0,0,0,late_night,1,0.0,low_demand,0.96,0.1053,70.2,16.14,medium,quick,standard
bike,2024-07-10,completed,sadashiva nagar place,attibele 3rd stage,16,RD6444766979303549,4.89,65.3,3.17,68.47,gpay,2024-07-10 09:50:19,2024,7,9,2,0,1,morning_rush,1,0.0,medium_demand,1.03,0.1036,18.34,14.0,short,moderate,budget
parcel,2024-08-01,completed,kormangala,anekal viewpoint,5,RD3142210753930152,2.61,46.16,11.83,57.99,gpay,2024-08-01 13:06:52,2024,8,13,3,0,0,afternoon,1,0.0986,high_demand,1.02,0.1053,31.32,22.22,short,quick,budget
auto,2024-08-10,completed,rachenahalli side,peenya 4th stage,33,RD6227484840174229,15.27,353.87,2.31,356.18,paytm,2024-08-10 02:27:28,2024,8,2,5,1,0,late_night,1,0.0,medium_demand,0.96,0.1028,27.76,23.33,long,long,premium
cab_economy,2024-06-29,completed,bikasipura 1st block,koramangala 4th block complex,43,RD9986914613018655,15.82,498.56,1.46,500.02,amazon pay,2024-06-29 04:24:03,2024,6,4,5,1,0,late_night,1,0.0,low_demand,1.0,0.1074,22.07,31.61,long,long,premium
auto,2024-07-05,completed,benson town square,sonnenahalli arc,14,RD0308444432556335,6.38,120.71,14.17,134.88,qr scan,2024-07-05 11:49:49,2024,7,11,4,0,0,late_morning,1,0.0,low_demand,1.05,0.1028,27.34,21.14,medium,quick,standard
auto,2024-07-30,cancelled,hsr layout drive,hrbr layout quadrant,20,RD1857223972970358,4.3,0.0,0.0,0.0,not_applicable,2024-07-30 20:04:08,2024,7,20,1,0,0,night,0,0.25,medium_demand,1.0,0.1028,12.9,0.0,short,moderate,cancelled
cab_economy,2024-07-12,completed,subbanna palya 3rd block,nagwara cove,31,RD0577589235495750,10.04,331.02,0.59,331.61,qr scan,2024-07-12 03:51:46,2024,7,3,4,0,0,late_night,1,0.0,low_demand,0.99,0.1074,19.43,33.03,medium,long,premium
auto,2024-07-04,cancelled,ramamurthy nagar district,bommasandra enclave,20,RD2646202586596408,3.25,0.0,0.0,0.0,not_applicable,2024-07-04 18:04:19,2024,7,18,3,0,1,evening_rush,0,0.3333,high_demand,1.0,0.1028,9.75,0.0,short,moderate,cancelled
parcel,2024-06-21,cancelled,adugodi passage,kothanur 3rd stage,14,RD2477221543255372,2.48,0.0,0.0,0.0,not_applicable,2024-06-21 18:28:15,2024,6,18,4,0,1,evening_rush,0,0.25,medium_demand,1.0,0.1053,10.63,0.0,short,quick,cancelled
auto,2024-08-04,completed,kothanur nagar,bommasandra quay,52,RD8034745912167706,16.81,283.99,4.28,288.27,gpay,2024-08-04 13:24:45,2024,8,13,6,1,0,afternoon,1,0.1818,high_demand,1.02,0.1028,19.4,17.15,long,long,premium
bike,2024-08-03,completed,koramangala 4th block 3rd stage,byatarayanapura layout,14,RD2532564123742452,4.75,51.51,6.94,58.45,qr scan,2024-08-03 12:34:46,2024,8,12,5,1,0,late_morning,1,0.0,medium_demand,1.0,0.1036,20.36,12.31,short,quick,budget
auto,2024-06-29,completed,dr. shivaram karanth nagar meadows,doddanekundi 1st stage,44,RD9516111981686310,6.57,203.43,5.53,208.96,paytm,2024-06-29 18:33:05,2024,6,18,5,1,1,evening_rush,1,0.0,medium_demand,1.0,0.1028,8.96,31.81,medium,long,premium
bike,2024-07-22,completed,hoodi 6th block,rmv 2nd stage village,20,RD8195718003208194,4.35,57.58,5.52,63.1,paytm,2024-07-22 09:39:37,2024,7,9,0,0,1,morning_rush,1,0.0,high_demand,1.03,0.1036,13.05,14.51,short,moderate,budget
bike_lite,2024-08-04,completed,giri nagar fields,thanisandra quay,19,RD0441146136051178,4.12,75.62,3.64,79.26,qr scan,2024-08-04 09:06:12,2024,8,9,6,1,1,morning_rush,1,0.25,medium_demand,1.03,0.0995,13.01,19.24,short,moderate,standard
bike,2024-08-04,completed,horamavu agara lane,billekahalli commons,53,RD7824084632798399,10.51,164.54,10.56,175.1,gpay,2024-08-04 08:12:22,2024,8,8,6,1,1,morning_rush,1,0.3333,high_demand,1.0,0.1036,11.9,16.66,medium,long,premium
auto,2024-07-28,completed,kasavanahalli view,hrbr layout esplanade,11,RD8310795142934197,3.73,93.93,14.67,108.6,gpay,2024-07-28 21:02:34,2024,7,21,6,1,0,night,1,0.0,low_demand,1.0,0.1028,20.35,29.12,short,quick,standard
bike_lite,2024-06-17,completed,kothaguda woods,banerghatta road mews,6,RD2859071782312445,4.73,34.94,9.2,44.14,paytm,2024-06-17 16:37:48,2024,6,16,0,0,0,evening_rush,1,0.4,medium_demand,0.98,0.0995,47.3,9.33,short,quick,budget
parcel,2024-07-07,completed,harohalli dam,pai layout colony,19,RD8634691884945043,5.42,104.8,33.37,138.17,paytm,2024-07-07 00:29:36,2024,7,0,6,1,0,late_night,1,0.2,medium_demand,0.98,0.1053,17.12,25.49,medium,moderate,standard
bike,2024-08-16,completed,jayanagar bay,kaval byrasandra pointe,16,RD3009326656456290,4.95,51.02,17.04,68.06,amazon pay,2024-08-16 21:39:20,2024,8,21,4,0,0,night,1,0.0,medium_demand,1.0,0.1036,18.56,13.75,short,moderate,budget
bike_lite,2024-08-12,completed,lingarajapuram viewpoint,btm layout village,16,RD8513744960901312,4.82,40.0,5.52,45.52,paytm,2024-08-12 19:10:22,2024,8,19,0,0,1,evening_rush,1,0.0,low_demand,0.99,0.0995,18.08,9.44,short,moderate,budget
bike,2024-07-07,completed,bikasipura arcade,benniganahalli dam,30,RD2222927679533570,13.25,100.63,10.89,111.52,paytm,2024-07-07 11:48:13,2024,7,11,6,1,0,late_morning,1,0.2857,high_demand,1.05,0.1036,26.5,8.42,medium,moderate,standard
cab_economy,2024-08-08,completed,nagawara circle,doddanekundi complex,23,RD7358360894583426,7.62,203.73,5.52,209.25,gpay,2024-08-08 15:03:04,2024,8,15,3,0,0,afternoon,1,0.0,low_demand,1.0,0.1074,19.88,27.46,medium,moderate,premium
bike,2024-08-14,completed,chikkalasandra passage,chikkalasandra district,25,RD5793512053936059,4.96,77.62,14.76,92.38,amazon pay,2024-08-14 17:23:39,2024,8,17,2,0,1,evening_rush,1,0.0,high_demand,1.0,0.1036,11.9,18.62,short,moderate,standard
cab_economy,2024-07-01,completed,jayanagar valley,mahalakshmi layout landing,52,RD4085160939147567,13.93,491.9,1.47,493.37,gpay,2024-07-01 01:17:00,2024,7,1,0,0,0,late_night,1,0.0,medium_demand,1.01,0.1074,16.07,35.42,medium,long,premium
auto,2024-07-25,completed,kalyan nagar viewpoint,kalyan nagar zone,18,RD8327763117574180,5.56,110.03,4.17,114.2,paytm,2024-07-25 21:44:14,2024,7,21,3,0,0,night,1,0.1111,high_demand,1.0,0.1028,18.53,20.54,medium,moderate,standard
bike,2024-06-29,completed,yelahanka lane,hrbr layout enclave,11,RD0111868794936236,1.0,29.03,6.39,35.42,paytm,2024-06-29 12:36:55,2024,6,12,5,1,0,late_morning,1,0.1667,high_demand,1.0,0.1036,5.45,35.42,short,quick,budget
bike,2024-07-31,completed,hebbal 3rd block,doddaballapur pier,49,RD7618676846346701,10.88,193.86,5.35,199.21,gpay,2024-07-31 09:36:14,2024,7,9,2,0,1,morning_rush,1,0.0,medium_demand,1.03,0.1036,13.32,18.31,medium,long,premium
bike,2024-07-30,completed,koramangala,rmv 2nd stage harbor,29,RD1308980040692234,5.59,88.53,8.31,96.84,amazon pay,2024-07-30 09:33:33,2024,7,9,1,0,1,morning_rush,1,0.1017,high_demand,1.03,0.1036,11.57,17.32,medium,moderate,standard
bike,2024-07-15,completed,madiwala 6th block,sarjapur crescent,26,RD6263718317168103,3.14,67.06,34.61,101.67,paytm,2024-07-15 00:33:33,2024,7,0,0,0,0,late_night,1,0.0,medium_demand,0.98,0.1036,7.25,32.38,short,moderate,standard
auto,2024-07-31,cancelled,ramnagar layout,koramangala 6th block quarry,17,RD3532935236250578,5.06,0.0,0.0,0.0,not_applicable,2024-07-31 04:43:21,2024,7,4,2,0,0,late_night,0,0.5,low_demand,1.0,0.1028,17.86,0.0,medium,moderate,cancelled
cab_economy,2024-08-02,cancelled,dommasandra depot,kengeri lane,16,RD1551040274462598,7.93,0.0,0.0,0.0,not_applicable,2024-08-02 13:27:38,2024,8,13,4,0,0,afternoon,0,0.1429,high_demand,1.02,0.1074,29.74,0.0,medium,moderate,cancelled
bike,2024-07-31,completed,sahakar nagar landing,chikkagubbi road,13,RD9350021719381493,3.74,42.43,0.47,42.9,gpay,2024-07-31 12:35:13,2024,7,12,2,0,0,late_morning,1,0.0,low_demand,1.0,0.1036,17.26,11.47,short,quick,budget
bike,2024-08-10,completed,kaval byrasandra quadrant,benson town pass,14,RD4083800078529337,3.61,45.66,25.64,71.3,qr scan,2024-08-10 14:23:01,2024,8,14,5,1,0,afternoon,1,0.0,low_demand,0.97,0.1036,15.47,19.75,short,quick,budget
bike_lite,2024-06-28,completed,adugodi 4th stage,sonnenahalli commons,12,RD0611317906031118,2.54,45.24,13.7,58.94,qr scan,2024-06-28 17:01:23,2024,6,17,4,0,1,evening_rush,1,0.2,medium_demand,1.0,0.0995,12.7,23.2,short,quick,budget
bike,2024-07-25,completed,mg road esplanade,rajarajeshwari nagar ridge,9,RD1599959441867447,1.88,30.11,28.68,58.79,gpay,2024-07-25 11:24:35,2024,7,11,3,0,0,late_morning,1,0.25,medium_demand,1.05,0.1036,12.53,31.27,short,quick,budget
cab_economy,2024-06-28,completed,yelahanka new town boulevard,bhadrappa layout square,15,RD4982209276012552,5.78,223.05,4.85,227.9,gpay,2024-06-28 02:45:04,2024,6,2,4,0,0,late_night,1,0.0,low_demand,0.96,0.1074,23.12,39.43,medium,quick,premium
cab_economy,2024-07-23,completed,banerghatta road woods,kothnur station,14,RD4052728327494536,5.51,179.34,11.64,190.98,gpay,2024-07-23 05:44:32,2024,7,5,1,0,0,late_night,1,0.5,medium_demand,1.01,0.1074,23.61,34.66,medium,quick,premium
auto,2024-07-15,completed,dooravani nagar lane,basaveshwaranagar district,82,RD0370685284313755,19.03,596.06,1.47,597.53,gpay,2024-07-15 19:30:13,2024,7,19,0,0,1,evening_rush,1,0.0,medium_demand,0.99,0.1028,13.92,31.4,long,long,premium
auto,2024-06-26,cancelled,gottigere lane,nelamangala terrace,45,RD2015239014148178,6.77,0.0,0.0,0.0,not_applicable,2024-06-26 08:12:20,2024,6,8,2,0,1,morning_rush,0,0.25,medium_demand,1.0,0.1028,9.03,0.0,medium,long,cancelled
bike,2024-06-22,completed,yeshwanthpur zone,kothanur track,35,RD6304736784908372,8.28,112.43,3.45,115.88,qr scan,2024-06-22 18:27:51,2024,6,18,5,1,1,evening_rush,1,0.0,high_demand,1.0,0.1036,14.19,14.0,medium,long,standard
bike,2024-07-16,completed,hsr layout place,rt nagar garden,9,RD3702250084100771,3.28,40.25,2.7,42.95,amazon pay,2024-07-16 13:18:29,2024,7,13,1,0,0,afternoon,1,0.4,medium_demand,1.02,0.1036,21.87,13.09,short,quick,budget
parcel,2024-07-16,completed,koramangala 6th block layout,malleshwaram quarters,9,RD6087288571450953,2.14,42.18,2.52,44.7,gpay,2024-07-16 14:49:58,2024,7,14,1,0,0,afternoon,1,0.0,low_demand,0.97,0.1053,14.27,20.89,short,quick,budget
auto,2024-06-21,completed,dodda banaswadi promenade,benniganahalli plaza,17,RD7971463031576559,6.11,114.9,32.68,147.58,paytm,2024-06-21 15:10:24,2024,6,15,4,0,0,afternoon,1,0.0,low_demand,1.0,0.1028,21.56,24.15,medium,moderate,standard
bike,2024-07-22,completed,kadubeesanahalli 4th stage,kalyan nagar layout,17,RD3851885832554780,2.44,60.9,8.27,69.17,amazon pay,2024-07-22 04:29:13,2024,7,4,0,0,0,late_night,1,0.0,high_demand,1.0,0.1036,8.61,28.35,short,moderate,budget
bike,2024-07-18,completed,dodda banaswadi park,dooravani nagar trail,92,RD8835890541596956,25.0,228.05,0.12,228.17,gpay,2024-07-18 14:27:34,2024,7,14,3,0,0,afternoon,1,0.1429,high_demand,0.97,0.1036,16.3,9.13,long,long,premium
bike,2024-06-24,completed,sahakar nagar 1st block,frazer town heights,5,RD5971742096866300,2.0,45.16,13.91,59.07,qr scan,2024-06-24 00:46:27,2024,6,0,0,0,0,late_night,1,0.0,low_demand,0.98,0.1036,24.0,29.54,short,quick,budget
auto,2024-08-02,completed,chikka banaswadi fork,billekahalli 1st stage,17,RD2463918389330652,2.49,90.2,5.1,95.3,paytm,2024-08-02 18:23:26,2024,8,18,4,0,1,evening_rush,1,0.0,medium_demand,1.0,0.1028,8.79,38.27,short,moderate,standard
bike,2024-07-22,completed,yeshwanthpur quarters,basavanagudi woods,28,RD9867739199280724,4.21,113.82,11.43,125.25,paytm,2024-07-22 17:21:21,2024,7,17,0,0,1,evening_rush,1,0.0,high_demand,1.0,0.1036,9.02,29.75,short,moderate,standard
bike,2024-06-18,cancelled,ganganagar complex,chokkanahalli trail,8,RD9610119302843306,1.0,0.0,0.0,0.0,not_applicable,2024-06-18 21:27:09,2024,6,21,1,0,0,night,0,1.0,low_demand,1.0,0.1036,7.5,0.0,short,quick,cancelled
auto,2024-06-19,completed,basavanagudi cross,basaveshwaranagar drive,42,RD5648053764358122,8.17,229.03,3.45,232.48,amazon pay,2024-06-19 09:16:30,2024,6,9,2,0,1,morning_rush,1,0.0,low_demand,1.03,0.1028,11.67,28.46,medium,long,premium
cab_economy,2024-07-02,completed,agara cut,babusapalya valley,32,RD0469499225658282,7.73,231.98,5.52,237.5,amazon pay,2024-07-02 02:51:22,2024,7,2,1,0,0,late_night,1,0.0,medium_demand,0.96,0.1074,14.49,30.72,medium,long,premium
auto,2024-08-08,completed,vidyaranyapura 2nd block,sahakar nagar quay,24,RD6538266913806548,6.22,141.0,22.66,163.66,paytm,2024-08-08 16:24:18,2024,8,16,3,0,0,evening_rush,1,0.0,medium_demand,0.98,0.1028,15.55,26.31,medium,moderate,premium
bike_lite,2024-08-13,completed,yelahanka estate,horamavu agara quay,11,RD1937739500410777,3.56,32.22,11.92,44.14,qr scan,2024-08-13 06:24:24,2024,8,6,1,0,0,morning_rush,1,0.0,high_demand,1.0,0.0995,19.42,12.4,short,quick,budget
bike,2024-07-15,cancelled,dasarahalli fork,koramangala 4th block alley,39,RD0027950779704180,10.78,0.0,0.0,0.0,not_applicable,2024-07-15 22:23:41,2024,7,22,0,0,0,night,0,0.3333,high_demand,1.01,0.1036,16.58,0.0,medium,long,cancelled
auto,2024-07-13,completed,btm layout esplanade,dasarahalli village,47,RD4972480034307695,8.54,253.62,3.13,256.75,gpay,2024-07-13 09:40:00,2024,7,9,5,1,1,morning_rush,1,0.0,low_demand,1.03,0.1028,10.9,30.06,medium,long,premium
bike_lite,2024-07-31,completed,kudlu gate 5th block,bagalur way,8,RD4648020717683065,1.05,24.24,0.47,24.71,qr scan,2024-07-31 19:16:09,2024,7,19,2,0,1,evening_rush,1,0.0,medium_demand,0.99,0.0995,7.88,23.53,short,quick,budget
bike,2024-06-21,completed,vidya vihar 5th block,nelamangala landing,11,RD9128427482641972,3.68,40.77,3.09,43.86,qr scan,2024-06-21 21:29:58,2024,6,21,4,0,0,night,1,0.6,medium_demand,1.0,0.1036,20.07,11.92,short,quick,budget
parcel,2024-08-06,completed,arekere harbor,basaveshwaranagar district,12,RD0664229520491759,6.54,122.08,4.55,126.63,gpay,2024-08-06 23:22:58,2024,8,23,1,0,0,late_night,1,0.0,medium_demand,0.96,0.1053,32.7,19.36,medium,quick,standard
cab_economy,2024-07-19,completed,rajarajeshwari nagar extension,hebbal kempapura terrace,103,RD1507904046878574,21.04,1030.32,17.93,1048.25,gpay,2024-07-19 10:11:52,2024,7,10,4,0,1,late_morning,1,0.2,high_demand,1.0,0.1074,12.26,49.82,long,long,premium
bike,2024-06-28,completed,agrahara layout 3rd block,sarjapur 4th block,20,RD7646272165430364,7.94,108.22,6.99,115.21,gpay,2024-06-28 02:10:01,2024,6,2,4,0,0,late_night,1,0.0,high_demand,0.96,0.1036,23.82,14.51,medium,moderate,standard
auto,2024-07-16,completed,hrbr layout place,pai layout 1st stage,15,RD0126691270821800,6.26,193.06,4.68,197.74,amazon pay,2024-07-16 01:29:35,2024,7,1,1,0,0,late_night,1,0.125,high_demand,1.01,0.1028,25.04,31.59,medium,quick,premium
auto,2024-07-30,completed,banerghatta road 3rd block,horamavu 3rd block,17,RD9492500351536114,4.83,151.37,6.48,157.85,gpay,2024-07-30 10:44:17,2024,7,10,1,0,1,late_morning,1,0.0,low_demand,1.0,0.1028,17.05,32.68,short,moderate,premium
bike_lite,2024-06-27,completed,koramangala,yeshwanthpur trail,6,RD4435787995967900,2.08,25.38,14.5,39.88,paytm,2024-06-27 07:48:27,2024,6,7,3,0,0,morning_rush,1,0.1017,high_demand,1.02,0.0995,20.8,19.17,short,quick,budget
auto,2024-07-03,completed,ramamurthy nagar fields,sahakar nagar grove,20,RD9530209717036613,6.25,134.08,11.52,145.6,paytm,2024-07-03 16:41:51,2024,7,16,2,0,0,evening_rush,1,0.0,high_demand,0.98,0.1028,18.75,23.3,medium,moderate,standard
bike,2024-08-14,completed,kaval byrasandra farms,byatarayanapura township,15,RD2888876006994132,2.32,57.79,22.6,80.39,qr scan,2024-08-14 10:20:18,2024,8,10,2,0,1,late_morning,1,0.0,medium_demand,1.0,0.1036,9.28,34.65,short,quick,standard
bike,2024-07-04,completed,kanaka nagar 2nd block,thanisandra dam,6,RD8077019773299401,1.45,27.41,16.59,44.0,gpay,2024-07-04 15:04:03,2024,7,15,3,0,0,afternoon,1,0.0,medium_demand,1.0,0.1036,14.5,30.34,short,quick,budget
bike,2024-06-20,completed,vidya vihar quay,rachenahalli alcove,7,RD8371434191924552,2.66,37.84,12.5,50.34,amazon pay,2024-06-20 16:50:46,2024,6,16,3,0,0,evening_rush,1,0.0,medium_demand,0.98,0.1036,22.8,18.92,short,quick,budget
bike,2024-06-26,completed,koramangala,domlur trail,29,RD3364211542681203,11.49,100.22,4.78,105.0,amazon pay,2024-06-26 20:19:15,2024,6,20,2,0,0,night,1,0.1017,high_demand,1.0,0.1036,23.77,9.14,medium,moderate,standard
